# Fresnal RO Table
# SUNNY	CLOUDY	RAINY,	FOGGY
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  1am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  2am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  3am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  4am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  5am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  6am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  7am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  8am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  9am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# 10am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# 11am
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# Midday
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  1pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  2pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  3pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  4pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  5pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  6pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  7pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  8pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		#  9pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# 10pm
0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0	0, 0, 0, 0		# 11pm
# Specular Colour Table (Red,Green,Blue,Amount)
# SUNNY	CLOUDY	RAINY,	FOGGY
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		# Midnight
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  1am
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  2am
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  3am
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  4am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  5am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  6am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  7am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  8am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  9am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		# 10am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		# 11am
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		# Midday
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  1pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  2pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  3pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  4pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  5pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  6pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  7pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  8pm
178, 178, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		#  9pm
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		# 10pm
 81, 150, 178, 100	178, 178, 178, 50	178, 178, 178, 75	178, 178, 178, 20		# 11pm
