Filename,Year,Month,Date,Description,Type of Notice,Number of Repos Affected
2020-01-09-codility.md,2020,01,09,codility.md,takedown,10
2020-01-09-pearson-2.md,2020,01,09,pearson-2.md,takedown,2
2020-01-09-pearson.md,2020,01,09,pearson.md,takedown,3
2020-01-09-selectavision.md,2020,01,09,selectavision.md,takedown,1
2020-01-09-tmobile.md,2020,01,09,tmobile.md,takedown,1
2020-01-09-vizmedia.md,2020,01,09,vizmedia.md,takedown,1
2020-01-10-capcom.md,2020,01,10,capcom.md,takedown,1
2020-01-14-Weishenghejihuashengyu.md,2020,01,14,Weishenghejihuashengyu.md,takedown,2
2020-01-14-blackhawknetwork.md,2020,01,14,blackhawknetwork.md,takedown,1
2020-01-14-linuxacademy.md,2020,01,14,linuxacademy.md,takedown,2
2020-01-14-mindgeek.md,2020,01,14,mindgeek.md,takedown,1
2020-01-14-onthegosystems.md,2020,01,14,onthegosystems.md,takedown,1
2020-01-14-pytorch.md,2020,01,14,pytorch.md,takedown,1
2020-01-14-tmobile.md,2020,01,14,tmobile.md,takedown,2
2020-01-15-SQLExpress.md,2020,01,15,SQLExpress.md,takedown,2
2020-01-15-burpsuite.md,2020,01,15,burpsuite.md,takedown,1
2020-01-15-capitalone-2.md,2020,01,15,capitalone-2.md,takedown,1
2020-01-15-capitalone.md,2020,01,15,capitalone.md,takedown,1
2020-01-15-odoo.md,2020,01,15,odoo.md,takedown,1
2020-01-15-packt.md,2020,01,15,packt.md,takedown,80
2020-01-15-pearson-2.md,2020,01,15,pearson-2.md,takedown,1
2020-01-15-pearson.md,2020,01,15,pearson.md,takedown,58
2020-01-15-verizon.md,2020,01,15,verizon.md,takedown,1
2020-01-16-devskiller.md,2020,01,16,devskiller.md,takedown,29
2020-01-16-intsmaze.md,2020,01,16,intsmaze.md,takedown,1
2020-01-16-jetbrains.md,2020,01,16,jetbrains.md,takedown,190
2020-01-16-pearson.md,2020,01,16,pearson.md,takedown,1
2020-01-16-wapbilling.md,2020,01,16,wapbilling.md,takedown,1
2020-01-20-autofinder.md,2020,01,20,autofinder.md,takedown,3
2020-01-20-cavulus.md,2020,01,20,cavulus.md,takedown,1
2020-01-20-fhadmin.md,2020,01,20,fhadmin.md,takedown,1
2020-01-20-flashland.md,2020,01,20,flashland.md,takedown,2
2020-01-20-flipkart-2.md,2020,01,20,flipkart-2.md,takedown,1
2020-01-20-flipkart.md,2020,01,20,flipkart.md,takedown,1
2020-01-20-midrub.md,2020,01,20,midrub.md,takedown,1
2020-01-20-nvidia.md,2020,01,20,nvidia.md,takedown,1
2020-01-21-Intsmaze.md,2020,01,21,Intsmaze.md,takedown,47
2020-01-21-OReilly-2.md,2020,01,21,OReilly-2.md,takedown,300
2020-01-21-OReilly-3.md,2020,01,21,OReilly-3.md,takedown,200
2020-01-21-OReilly.md,2020,01,21,OReilly.md,takedown,220
2020-01-21-blackhawknetwork.md,2020,01,21,blackhawknetwork.md,takedown,3
2020-01-21-bsawf.md,2020,01,21,bsawf.md,takedown,10
2020-01-21-flipkart-10.md,2020,01,21,flipkart-10.md,takedown,1
2020-01-21-flipkart-11.md,2020,01,21,flipkart-11.md,takedown,1
2020-01-21-flipkart-12.md,2020,01,21,flipkart-12.md,takedown,1
2020-01-21-flipkart-13.md,2020,01,21,flipkart-13.md,takedown,1
2020-01-21-flipkart-14.md,2020,01,21,flipkart-14.md,takedown,1
2020-01-21-flipkart-2.md,2020,01,21,flipkart-2.md,takedown,1
2020-01-21-flipkart-3.md,2020,01,21,flipkart-3.md,takedown,1
2020-01-21-flipkart-4.md,2020,01,21,flipkart-4.md,takedown,1
2020-01-21-flipkart-5.md,2020,01,21,flipkart-5.md,takedown,1
2020-01-21-flipkart-6.md,2020,01,21,flipkart-6.md,takedown,1
2020-01-21-flipkart-7.md,2020,01,21,flipkart-7.md,takedown,1
2020-01-21-flipkart-8.md,2020,01,21,flipkart-8.md,takedown,1
2020-01-21-flipkart-9.md,2020,01,21,flipkart-9.md,takedown,1
2020-01-21-flipkart.md,2020,01,21,flipkart.md,takedown,1
2020-01-21-sqlexpress.md,2020,01,21,sqlexpress.md,takedown,1
2020-01-21-themlbook.md,2020,01,21,themlbook.md,takedown,1
2020-01-22-Decisiv.md,2020,01,22,Decisiv.md,takedown,4
2020-01-22-facebook.md,2020,01,22,facebook.md,takedown,1520
2020-01-22-ssf.md,2020,01,22,ssf.md,takedown,3
2020-01-23-AnyDLBot.md,2020,01,23,AnyDLBot.md,takedown,7
2020-01-23-BPBPublications.md,2020,01,23,BPBPublications.md,takedown,1
2020-01-23-Kohls.md,2020,01,23,Kohls.md,takedown,2
2020-01-23-PerfectWorld.md,2020,01,23,PerfectWorld.md,takedown,3
2020-01-23-SRPG.md,2020,01,23,SRPG.md,takedown,1
2020-01-23-corgiengine.md,2020,01,23,corgiengine.md,takedown,10
2020-01-23-midrub.md,2020,01,23,midrub.md,takedown,1
2020-01-23-toontown.md,2020,01,23,toontown.md,takedown,1
2020-01-23-unreal-engine.md,2020,01,23,unreal-engine.md,takedown,56
2020-01-23-webkul-2.md,2020,01,23,webkul-2.md,takedown,1
2020-01-23-webkul.md,2020,01,23,webkul.md,takedown,1
2020-01-24-packt.md,2020,01,24,packt.md,takedown,45
2020-01-24-rogers-2.md,2020,01,24,rogers-2.md,takedown,1
2020-01-24-rogers.md,2020,01,24,rogers.md,takedown,3
2020-01-27-ibm.md,2020,01,27,ibm.md,takedown,14
2020-01-27-meet.md,2020,01,27,meet.md,takedown,1
2020-01-27-stereoarts-counternotice.md,2020,01,27,stereoarts-counternotice.md,counternotice,1
2020-01-28-Dolby.md,2020,01,28,Dolby.md,takedown,1
2020-01-28-EpigenCentral.md,2020,01,28,EpigenCentral.md,takedown,2
2020-01-28-Forio.md,2020,01,28,Forio.md,takedown,1
2020-01-28-Springboot2.md,2020,01,28,Springboot2.md,takedown,2
2020-01-28-ThePiqueLab.md,2020,01,28,ThePiqueLab.md,takedown,1
2020-01-28-amersc.md,2020,01,28,amersc.md,takedown,1
2020-01-28-coinmaster.md,2020,01,28,coinmaster.md,takedown,1
2020-01-28-flipkart-2.md,2020,01,28,flipkart-2.md,takedown,1
2020-01-28-flipkart-3.md,2020,01,28,flipkart-3.md,takedown,1
2020-01-28-flipkart.md,2020,01,28,flipkart.md,takedown,1
2020-01-28-pearson-2.md,2020,01,28,pearson-2.md,takedown,1
2020-01-28-pearson-3.md,2020,01,28,pearson-3.md,takedown,1
2020-01-28-pearson.md,2020,01,28,pearson.md,takedown,1
2020-01-29-Haskell.md,2020,01,29,Haskell.md,takedown,22
2020-01-29-Software-Abstractions.md,2020,01,29,Software-Abstractions.md,takedown,5
2020-01-29-facebook.md,2020,01,29,facebook.md,takedown,11
2020-01-29-rogers.md,2020,01,29,rogers.md,takedown,1
2020-01-30-McGrawHill.md,2020,01,30,McGrawHill.md,takedown,22
2020-01-30-Packt.md,2020,01,30,Packt.md,takedown,72
2020-01-30-Pearson.md,2020,01,30,Pearson.md,takedown,1
2020-01-30-sbi.md,2020,01,30,sbi.md,takedown,1
2020-02-03-OReilly.md,2020,02,03,OReilly.md,takedown,12
2020-02-03-Outquiz.md,2020,02,03,Outquiz.md,takedown,1
2020-02-03-adp.md,2020,02,03,adp.md,takedown,1
2020-02-03-keywordplus.md,2020,02,03,keywordplus.md,takedown,1
2020-02-03-packt.md,2020,02,03,packt.md,takedown,156
2020-02-03-pearson.md,2020,02,03,pearson.md,takedown,1
2020-02-04-Colorful-FX.md,2020,02,04,Colorful-FX.md,takedown,4
2020-02-04-Mockito.md,2020,02,04,Mockito.md,takedown,2
2020-02-04-Packt.md,2020,02,04,Packt.md,takedown,27
2020-02-04-Pearson-2.md,2020,02,04,Pearson-2.md,takedown,1
2020-02-04-Pearson.md,2020,02,04,Pearson.md,takedown,1
2020-02-04-Searchbase.md,2020,02,04,Searchbase.md,takedown,1
2020-02-04-Webkul.md,2020,02,04,Webkul.md,takedown,2
2020-02-04-epicgames.md,2020,02,04,epicgames.md,takedown,1
2020-02-05-cookingsaver.md,2020,02,05,cookingsaver.md,takedown,1
2020-02-06-Desktop-Goose.md,2020,02,06,Desktop-Goose.md,takedown,3
2020-02-06-attributor.md,2020,02,06,attributor.md,takedown,1
2020-02-06-cruise.md,2020,02,06,cruise.md,takedown,1
2020-02-06-packt.md,2020,02,06,packt.md,takedown,89
2020-02-06-stereoarts.md,2020,02,06,stereoarts.md,takedown,4
2020-02-07-missfresh.md,2020,02,07,missfresh.md,takedown,1
2020-02-07-rainbowchat.md,2020,02,07,rainbowchat.md,takedown,1
2020-02-07-rogers.md,2020,02,07,rogers.md,takedown,2
2020-02-07-saffron.md,2020,02,07,saffron.md,takedown,2
2020-02-10-CardPay.md,2020,02,10,CardPay.md,takedown,1
2020-02-10-HondaECU.md,2020,02,10,HondaECU.md,takedown,1
2020-02-10-InterbayLore.md,2020,02,10,InterbayLore.md,takedown,7
2020-02-10-OpenConf.md,2020,02,10,OpenConf.md,takedown,1
2020-02-10-bpb.md,2020,02,10,bpb.md,takedown,1
2020-02-10-codility.md,2020,02,10,codility.md,takedown,5
2020-02-10-cruise.md,2020,02,10,cruise.md,takedown,1
2020-02-11-DirectX-GrassShader.md,2020,02,11,DirectX-GrassShader.md,takedown,1
2020-02-11-Equifax.md,2020,02,11,Equifax.md,takedown,5
2020-02-11-Jetbrains.md,2020,02,11,Jetbrains.md,takedown,188
2020-02-11-LIM.md,2020,02,11,LIM.md,takedown,3
2020-02-11-NGSS.md,2020,02,11,NGSS.md,takedown,1
2020-02-11-OpenConf.md,2020,02,11,OpenConf.md,takedown,1
2020-02-11-Pottermore.md,2020,02,11,Pottermore.md,takedown,1
2020-02-11-TDBank.md,2020,02,11,TDBank.md,takedown,1
2020-02-11-VPNhub.md,2020,02,11,VPNhub.md,takedown,1
2020-02-11-lemon.md,2020,02,11,lemon.md,takedown,2
2020-02-11-pearson.md,2020,02,11,pearson.md,takedown,1
2020-02-11-techsmith.md,2020,02,11,techsmith.md,takedown,1
2020-02-12-dolby.md,2020,02,12,dolby.md,takedown,1
2020-02-12-lendlease.md,2020,02,12,lendlease.md,takedown,1
2020-02-12-midrub.md,2020,02,12,midrub.md,takedown,1
2020-02-12-mindgeek.md,2020,02,12,mindgeek.md,takedown,1
2020-02-12-ucsf.md,2020,02,12,ucsf.md,takedown,1
2020-02-13-MDBootstrap.md,2020,02,13,MDBootstrap.md,takedown,1
2020-02-13-PHPMyLicense.md,2020,02,13,PHPMyLicense.md,takedown,1
2020-02-13-newline.md,2020,02,13,newline.md,takedown,10
2020-02-13-nihon-2.md,2020,02,13,nihon-2.md,takedown,10
2020-02-13-nihon.md,2020,02,13,nihon.md,takedown,6
2020-02-13-odoo-2.md,2020,02,13,odoo-2.md,takedown,1
2020-02-13-odoo-3.md,2020,02,13,odoo-3.md,takedown,3
2020-02-13-odoo.md,2020,02,13,odoo.md,takedown,1
2020-02-18-AlchemistAccelerator.md,2020,02,18,AlchemistAccelerator.md,takedown,1
2020-02-18-Jetbrains-2.md,2020,02,18,Jetbrains-2.md,takedown,99
2020-02-18-Jetbrains.md,2020,02,18,Jetbrains.md,takedown,69
2020-02-18-MPA.md,2020,02,18,MPA.md,takedown,5
2020-02-18-Owari.md,2020,02,18,Owari.md,takedown,1
2020-02-18-Qualcomm.md,2020,02,18,Qualcomm.md,takedown,1
2020-02-18-Viz.md,2020,02,18,Viz.md,takedown,1
2020-02-18-helptoclean.md,2020,02,18,helptoclean.md,takedown,1
2020-02-18-redcap-2.md,2020,02,18,redcap-2.md,takedown,1
2020-02-18-redcap-3.md,2020,02,18,redcap-3.md,takedown,2
2020-02-18-redcap.md,2020,02,18,redcap.md,takedown,1
2020-02-19-3TSoftware.md,2020,02,19,3TSoftware.md,takedown,3
2020-02-19-Artemis.md,2020,02,19,Artemis.md,takedown,1
2020-02-19-Celant.md,2020,02,19,Celant.md,takedown,2
2020-02-19-Codility.md,2020,02,19,Codility.md,takedown,3
2020-02-19-Linx.md,2020,02,19,Linx.md,takedown,2
2020-02-19-Pearson.md,2020,02,19,Pearson.md,takedown,1
2020-02-19-Quantitative.md,2020,02,19,Quantitative.md,takedown,1
2020-02-19-SDL-GameController.md,2020,02,19,SDL-GameController.md,takedown,1
2020-02-19-Wiley.md,2020,02,19,Wiley.md,takedown,3
2020-02-19-irrKlang.md,2020,02,19,irrKlang.md,takedown,1
2020-02-20-AppyHealth.md,2020,02,20,AppyHealth.md,takedown,2
2020-02-20-Attributor.md,2020,02,20,Attributor.md,takedown,1
2020-02-20-Cambridge.md,2020,02,20,Cambridge.md,takedown,1
2020-02-20-DataIncubator.md,2020,02,20,DataIncubator.md,takedown,4
2020-02-20-OurGroceries.md,2020,02,20,OurGroceries.md,takedown,2
2020-02-20-RemoveBounce.md,2020,02,20,RemoveBounce.md,takedown,1
2020-02-20-Tower.md,2020,02,20,Tower.md,takedown,2
2020-02-21-DataIncubator-2.md,2020,02,21,DataIncubator-2.md,takedown,6
2020-02-21-DataIncubator-3.md,2020,02,21,DataIncubator-3.md,takedown,2
2020-02-21-DataIncubator-4.md,2020,02,21,DataIncubator-4.md,takedown,6
2020-02-21-DataIncubator.md,2020,02,21,DataIncubator.md,takedown,4
2020-02-21-Envato.md,2020,02,21,Envato.md,takedown,1
2020-02-21-HamMafia.md,2020,02,21,HamMafia.md,takedown,1
2020-02-21-Handsome.md,2020,02,21,Handsome.md,takedown,1
2020-02-21-MDBootstrap.md,2020,02,21,MDBootstrap.md,takedown,1
2020-02-21-Odoo.md,2020,02,21,Odoo.md,takedown,3
2020-02-21-PixelWorldRP.md,2020,02,21,PixelWorldRP.md,takedown,3
2020-02-21-Q9.md,2020,02,21,Q9.md,takedown,1
2020-02-21-Yandere.md,2020,02,21,Yandere.md,takedown,1
2020-02-24-ADP-2.md,2020,02,24,ADP-2.md,takedown,1
2020-02-24-ADP-3.md,2020,02,24,ADP-3.md,takedown,1
2020-02-24-ADP-4.md,2020,02,24,ADP-4.md,takedown,1
2020-02-24-ADP-5.md,2020,02,24,ADP-5.md,takedown,1
2020-02-24-ADP-6.md,2020,02,24,ADP-6.md,takedown,2
2020-02-24-ADP.md,2020,02,24,ADP.md,takedown,1
2020-02-24-BIOS.md,2020,02,24,BIOS.md,takedown,1
2020-02-24-BendingSpoons.md,2020,02,24,BendingSpoons.md,takedown,1
2020-02-24-InspireUI.md,2020,02,24,InspireUI.md,takedown,32
2020-02-24-PixelWorldRP-2.md,2020,02,24,PixelWorldRP-2.md,takedown,1
2020-02-24-PixelWorldRP-3.md,2020,02,24,PixelWorldRP-3.md,takedown,7
2020-02-24-PixelWorldRP.md,2020,02,24,PixelWorldRP.md,takedown,1
2020-02-24-Steve.md,2020,02,24,Steve.md,takedown,1
2020-02-24-herosaver.md,2020,02,24,herosaver.md,takedown,27
2020-02-24-linux.md,2020,02,24,linux.md,takedown,36
2020-02-24-payplatform.md,2020,02,24,payplatform.md,takedown,1
2020-02-26-Billy.md,2020,02,26,Billy.md,takedown,2
2020-02-26-OReilly-2.md,2020,02,26,OReilly-2.md,takedown,19
2020-02-26-OReilly.md,2020,02,26,OReilly.md,takedown,19
2020-02-26-artemis.md,2020,02,26,artemis.md,takedown,1
2020-02-26-eval.md,2020,02,26,eval.md,takedown,4
2020-02-26-packt.md,2020,02,26,packt.md,takedown,300
2020-02-26-sdl-gamecontroller-counternotice.md,2020,02,26,sdl-gamecontroller-counternotice.md,counternotice,2
2020-02-26-zffriedrichshafen.md,2020,02,26,zffriedrichshafen.md,takedown,1
2020-02-27-alexxie.md,2020,02,27,alexxie.md,takedown,2
2020-02-28-Jetbrains-counternotice.md,2020,02,28,Jetbrains-counternotice.md,counternotice,1
2020-02-28-att.md,2020,02,28,att.md,takedown,1
2020-02-28-iboot.md,2020,02,28,iboot.md,takedown,7
2020-02-28-odoo.md,2020,02,28,odoo.md,takedown,3
2020-02-28-payplatform.md,2020,02,28,payplatform.md,takedown,10
2020-02-28-samewavesurf.md,2020,02,28,samewavesurf.md,takedown,1
2020-03-02-Attributor-2.md,2020,03,02,Attributor-2.md,takedown,1
2020-03-02-Attributor-3.md,2020,03,02,Attributor-3.md,takedown,1
2020-03-02-Attributor-4.md,2020,03,02,Attributor-4.md,takedown,1
2020-03-02-Attributor.md,2020,03,02,Attributor.md,takedown,1
2020-03-02-Devskiller.md,2020,03,02,Devskiller.md,takedown,25
2020-03-02-Disco-Dingo.md,2020,03,02,Disco-Dingo.md,takedown,1
2020-03-02-GE-Gas-Power.md,2020,03,02,GE-Gas-Power.md,takedown,1
2020-03-02-IBM.md,2020,03,02,IBM.md,takedown,1
2020-03-02-NoBS.md,2020,03,02,NoBS.md,takedown,28
2020-03-02-Packt.md,2020,03,02,Packt.md,takedown,14
2020-03-02-Qualcomm.md,2020,03,02,Qualcomm.md,takedown,1
2020-03-03-Attributor.md,2020,03,03,Attributor.md,takedown,1
2020-03-03-CapitalOne.md,2020,03,03,CapitalOne.md,takedown,1
2020-03-03-emocrash.md,2020,03,03,emocrash.md,takedown,1
2020-03-04-Jetbrains.md,2020,03,04,Jetbrains.md,takedown,920
2020-03-04-Pearson.md,2020,03,04,Pearson.md,takedown,3
2020-03-04-cs144-2.md,2020,03,04,cs144-2.md,takedown,1
2020-03-04-cs144-3.md,2020,03,04,cs144-3.md,takedown,1
2020-03-04-cs144-4.md,2020,03,04,cs144-4.md,takedown,1
2020-03-04-cs144.md,2020,03,04,cs144.md,takedown,1
2020-03-04-icecream.md,2020,03,04,icecream.md,takedown,2
2020-03-04-xin265.md,2020,03,04,xin265.md,takedown,4
2020-03-05-Airplay-Control.md,2020,03,05,Airplay-Control.md,takedown,1
2020-03-05-DMK-press.md,2020,03,05,DMK-press.md,takedown,1
2020-03-05-Odoo.md,2020,03,05,Odoo.md,takedown,3
2020-03-05-Outsmart.md,2020,03,05,Outsmart.md,takedown,1
2020-03-05-Pearson.md,2020,03,05,Pearson.md,takedown,4
2020-03-05-autosettings.md,2020,03,05,autosettings.md,takedown,1
2020-03-05-endlessonline.md,2020,03,05,endlessonline.md,takedown,1
2020-03-05-modfreakz.md,2020,03,05,modfreakz.md,takedown,28
2020-03-06-DANA.md,2020,03,06,DANA.md,takedown,1
2020-03-09-Arction.md,2020,03,09,Arction.md,takedown,3
2020-03-09-DMK-Press.md,2020,03,09,DMK-Press.md,takedown,2
2020-03-09-IBM-2.md,2020,03,09,IBM-2.md,takedown,1
2020-03-09-IBM.md,2020,03,09,IBM.md,takedown,1
2020-03-09-Netronian.md,2020,03,09,Netronian.md,takedown,1
2020-03-09-Nihon.md,2020,03,09,Nihon.md,takedown,1
2020-03-09-Qualcomm.md,2020,03,09,Qualcomm.md,takedown,1
2020-03-09-Realtek.md,2020,03,09,Realtek.md,takedown,3
2020-03-09-Spine-Media.md,2020,03,09,Spine-Media.md,takedown,4
2020-03-09-Unity.md,2020,03,09,Unity.md,takedown,1
2020-03-11-BladeX-Boot.md,2020,03,11,BladeX-Boot.md,takedown,3
2020-03-11-Channel.md,2020,03,11,Channel.md,takedown,3
2020-03-11-Codility.md,2020,03,11,Codility.md,takedown,1
2020-03-11-IBM-2.md,2020,03,11,IBM-2.md,takedown,1
2020-03-11-IBM.md,2020,03,11,IBM.md,takedown,1
2020-03-11-Mobiscroll.md,2020,03,11,Mobiscroll.md,takedown,8
2020-03-11-Pearson-2.md,2020,03,11,Pearson-2.md,takedown,1
2020-03-11-Pearson.md,2020,03,11,Pearson.md,takedown,1
2020-03-11-ThreatMetrix.md,2020,03,11,ThreatMetrix.md,takedown,3
2020-03-11-Unity.md,2020,03,11,Unity.md,takedown,1
2020-03-11-apple.md,2020,03,11,apple.md,takedown,4
2020-03-11-spotify.md,2020,03,11,spotify.md,takedown,129
2020-03-12-Casa-do-Codigo.md,2020,03,12,Casa-do-Codigo.md,takedown,1
2020-03-12-CriWare.md,2020,03,12,CriWare.md,takedown,1
2020-03-12-McGraw-Hill-2.md,2020,03,12,McGraw-Hill-2.md,takedown,3
2020-03-12-McGraw-Hill.md,2020,03,12,McGraw-Hill.md,takedown,1
2020-03-12-Neuroracer.md,2020,03,12,Neuroracer.md,takedown,1
2020-03-12-devexpress.md,2020,03,12,devexpress.md,takedown,1
2020-03-12-gentlebirth.md,2020,03,12,gentlebirth.md,takedown,1
2020-03-12-hypervoter.md,2020,03,12,hypervoter.md,takedown,10
2020-03-12-jeppesen.md,2020,03,12,jeppesen.md,takedown,1
2020-03-12-minxli.md,2020,03,12,minxli.md,takedown,5
2020-03-12-noorsoft.md,2020,03,12,noorsoft.md,takedown,1
2020-03-12-odoo.md,2020,03,12,odoo.md,takedown,3
2020-03-17-BLits.md,2020,03,17,BLits.md,takedown,1
2020-03-17-Devskiller.md,2020,03,17,Devskiller.md,takedown,15
2020-03-17-Entirevet.md,2020,03,17,Entirevet.md,takedown,1
2020-03-17-Invoiceaway.md,2020,03,17,Invoiceaway.md,takedown,2
2020-03-17-Navico.md,2020,03,17,Navico.md,takedown,3
2020-03-17-Packt.md,2020,03,17,Packt.md,takedown,14
2020-03-17-Parsley.md,2020,03,17,Parsley.md,takedown,1
2020-03-17-SiamBooks.md,2020,03,17,SiamBooks.md,takedown,4
2020-03-17-djx.md,2020,03,17,djx.md,takedown,1
2020-03-17-izhanchi.md,2020,03,17,izhanchi.md,takedown,2
2020-03-18-Harvard.md,2020,03,18,Harvard.md,takedown,2
2020-03-18-IBM-retraction.md,2020,03,18,IBM-retraction.md,retraction,1
2020-03-18-Leafwire.md,2020,03,18,Leafwire.md,takedown,1
2020-03-18-Mail.md,2020,03,18,Mail.md,takedown,21
2020-03-18-allgive.md,2020,03,18,allgive.md,takedown,1
2020-03-18-autodesk.md,2020,03,18,autodesk.md,takedown,3
2020-03-18-hypervoter.md,2020,03,18,hypervoter.md,takedown,4
2020-03-18-inspireui.md,2020,03,18,inspireui.md,takedown,12
2020-03-18-realtek-2.md,2020,03,18,realtek-2.md,takedown,1
2020-03-18-realtek.md,2020,03,18,realtek.md,takedown,1
2020-03-19-Codility.md,2020,03,19,Codility.md,takedown,1
2020-03-19-Descendant.md,2020,03,19,Descendant.md,takedown,1
2020-03-19-FiveM.md,2020,03,19,FiveM.md,takedown,2
2020-03-19-McGraw-Hill.md,2020,03,19,McGraw-Hill.md,takedown,4
2020-03-19-PayVoo.md,2020,03,19,PayVoo.md,takedown,1
2020-03-19-Pearson.md,2020,03,19,Pearson.md,takedown,16
2020-03-19-ibm.md,2020,03,19,ibm.md,takedown,1
2020-03-19-redi-2.md,2020,03,19,redi-2.md,takedown,1
2020-03-19-redi.md,2020,03,19,redi.md,takedown,1
2020-03-20-MoonX.md,2020,03,20,MoonX.md,takedown,1
2020-03-20-Reed.md,2020,03,20,Reed.md,takedown,1
2020-03-20-enxada.md,2020,03,20,enxada.md,takedown,1
2020-03-20-psdfilm.md,2020,03,20,psdfilm.md,takedown,1
2020-03-23-Attributor.md,2020,03,23,Attributor.md,takedown,1
2020-03-23-Cisco.md,2020,03,23,Cisco.md,takedown,5
2020-03-23-Morphus.md,2020,03,23,Morphus.md,takedown,1
2020-03-23-Pearson.md,2020,03,23,Pearson.md,takedown,1
2020-03-23-ThermoFisherScientific.md,2020,03,23,ThermoFisherScientific.md,takedown,4
2020-03-23-dlib-facelandmark-detector.md,2020,03,23,dlib-facelandmark-detector.md,takedown,1
2020-03-23-fcc.md,2020,03,23,fcc.md,takedown,1
2020-03-23-mail.md,2020,03,23,mail.md,takedown,4
2020-03-23-rightsguardian.md,2020,03,23,rightsguardian.md,takedown,1
2020-03-24-Codility.md,2020,03,24,Codility.md,takedown,3
2020-03-24-ProductionType.md,2020,03,24,ProductionType.md,takedown,1
2020-03-24-amd-2.md,2020,03,24,amd-2.md,takedown,4
2020-03-24-amd.md,2020,03,24,amd.md,takedown,1
2020-03-24-orizon.md,2020,03,24,orizon.md,takedown,4
2020-03-25-Attributor.md,2020,03,25,Attributor.md,takedown,1
2020-03-25-Qualcomm.md,2020,03,25,Qualcomm.md,takedown,1
2020-03-25-Spine-Media.md,2020,03,25,Spine-Media.md,takedown,1
2020-03-25-testdome.md,2020,03,25,testdome.md,takedown,1
2020-03-26-BSA-MSFT.md,2020,03,26,BSA-MSFT.md,takedown,2
2020-03-26-Codility.md,2020,03,26,Codility.md,takedown,2
2020-03-26-FlyJets.md,2020,03,26,FlyJets.md,takedown,1
2020-03-26-OpenCV.md,2020,03,26,OpenCV.md,takedown,20
